date,game_pk,matchup,category,market,selection,player_id,result,model_prob,raw_prob,ev,edge,fair_prob,bet_prob,handle_pct,bets_pct,factor,score,line,bat_xslg,bat_k_pct,bat_bb_pct,bat_singles_under,opp_starter_siera,park_factor,carry_factor,wx_hr_mult,xrd,xrd_sd
2026-07-24,823759,COL @ MIL,batter,batter_tb,Jake Bauers TB o2.5,641343.0,loss,0.2747223049257574,0.282,,,,,,,1.1487311117678063,4.59,2.5,0.5936823529411765,0.3308270676691729,0.150375939849624,4.5,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Jake Bauers TB o3.5,641343.0,loss,0.2156275588061607,0.2135,,,,,,,1.1487311117678063,4.59,3.5,0.5936823529411765,0.3308270676691729,0.150375939849624,4.5,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Joey Ortiz H o0.5,687401.0,loss,0.6331860545391784,0.7525,,,,,,,1.069756156617371,1.98,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Joey Ortiz H o1.5,687401.0,loss,0.2788798673896953,0.34825,,,,,,,1.069756156617371,1.98,1.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Joey Ortiz 1B o0.5,687401.0,loss,0.4776907503454064,0.53225,,,,,,,1.069756156617371,1.98,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Joey Ortiz 2B o0.5,687401.0,loss,0.1757130238973196,0.239,,,,,,,1.0382010768277858,0.88,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Joey Ortiz HR o0.5,687401.0,loss,0.1503453314812211,0.1565,,,,,,,1.069756156617371,1.98,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Joey Ortiz R o0.5,687401.0,loss,0.4573248407643312,0.4995,,,,,,,,,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Joey Ortiz RBI o0.5,687401.0,loss,0.3788501026694045,0.457,,,,,,,1.0,0.0,0.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Joey Ortiz H+R+RBI o1.5,687401.0,loss,0.5127643862740956,0.639,,,,,,,,,1.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Joey Ortiz H+R+RBI o2.5,687401.0,loss,0.4390800949571126,0.46,,,,,,,,,2.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Joey Ortiz TB o1.5,687401.0,loss,0.482525574896407,0.52175,,,,,,,1.069756156617371,1.98,1.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Joey Ortiz TB o2.5,687401.0,loss,0.3485627917174747,0.3565,,,,,,,1.069756156617371,1.98,2.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Joey Ortiz TB o3.5,687401.0,loss,0.2381220402830274,0.24075,,,,,,,1.069756156617371,1.98,3.5,0.5086835526315789,0.196078431372549,0.0490196078431372,0.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,David Hamilton H o0.5,666152.0,loss,0.6063092048281449,0.64375,,,,,,,0.922705206885398,-2.87,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,David Hamilton H o1.5,666152.0,loss,0.2210323237556531,0.245,,,,,,,0.922705206885398,-2.87,1.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,David Hamilton 1B o0.5,666152.0,loss,0.445203352995964,0.47325,,,,,,,0.922705206885398,-2.87,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,David Hamilton 2B o0.5,666152.0,loss,0.1643916672329404,0.17775,,,,,,,0.9245657369181636,-2.87,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,David Hamilton HR o0.5,666152.0,loss,0.1173323016906845,0.11675,,,,,,,0.922705206885398,-2.87,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,David Hamilton R o0.5,666152.0,loss,0.4073764623593908,0.4345,,,,,,,,,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,David Hamilton RBI o0.5,666152.0,loss,0.3356546617933486,0.36575,,,,,,,1.0,0.0,0.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,David Hamilton H+R+RBI o1.5,666152.0,loss,0.4420547945205479,0.5295,,,,,,,,,1.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,David Hamilton H+R+RBI o2.5,666152.0,loss,0.3095741718960735,0.354,,,,,,,,,2.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,David Hamilton TB o1.5,666152.0,loss,0.3713719498408394,0.3885,,,,,,,0.922705206885398,-2.87,1.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,David Hamilton TB o2.5,666152.0,loss,0.2264452900754524,0.2275,,,,,,,0.922705206885398,-2.87,2.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,David Hamilton TB o3.5,666152.0,loss,0.1689385625658653,0.156,,,,,,,0.922705206885398,-2.87,3.5,0.362498275862069,0.3,0.04,2.0,4.513,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Jake McCarthy H o0.5,664983.0,win,0.5992057733900243,0.63125,,,,,,,1.036429336445665,0.88,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Jake McCarthy H o1.5,664983.0,loss,0.20776237789346,0.23075,,,,,,,1.036429336445665,0.88,1.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Jake McCarthy 1B o0.5,664983.0,loss,0.4607273465240432,0.5105,,,,,,,1.036429336445665,0.88,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Jake McCarthy 2B o0.5,664983.0,loss,0.1596881130071,0.16,,,,,,,1.003302084783863,-0.27,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Jake McCarthy HR o0.5,664983.0,loss,0.1008731042524131,0.068,,,,,,,1.036429336445665,0.88,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Jake McCarthy R o0.5,664983.0,win,0.3342866584289861,0.31825,,,,,,,,,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Jake McCarthy RBI o0.5,664983.0,loss,0.2254751202237576,0.18225,,,,,,,1.0,0.0,0.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Jake McCarthy H+R+RBI o1.5,664983.0,win,0.3690320945483958,0.41875,,,,,,,,,1.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Jake McCarthy H+R+RBI o2.5,664983.0,loss,0.2170777446115591,0.23275,,,,,,,,,2.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Jake McCarthy TB o1.5,664983.0,win,0.3342101184724704,0.33775,,,,,,,1.036429336445665,0.88,1.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Jake McCarthy TB o2.5,664983.0,win,0.1811696566637435,0.1685,,,,,,,1.036429336445665,0.88,2.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Jake McCarthy TB o3.5,664983.0,loss,0.1246167690235405,0.098,,,,,,,1.036429336445665,0.88,3.5,0.4620068181818183,0.1489361702127659,0.0425531914893617,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Kyle Karros H o0.5,691720.0,win,0.5984640880065136,0.6165,,,,,,,1.0651627005051874,1.83,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Kyle Karros H o1.5,691720.0,win,0.2062001204827471,0.2225,,,,,,,1.0651627005051874,1.83,1.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Kyle Karros 1B o0.5,691720.0,win,0.4351552191245281,0.45375,,,,,,,1.0651627005051874,1.83,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Kyle Karros 2B o0.5,691720.0,win,0.169958211778064,0.197,,,,,,,1.0400299266262951,0.94,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Kyle Karros HR o0.5,691720.0,loss,0.1043611820265574,0.087,,,,,,,1.0651627005051874,1.83,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Kyle Karros R o0.5,691720.0,win,0.3320442263159181,0.31625,,,,,,,,,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Kyle Karros RBI o0.5,691720.0,win,0.2431673285270827,0.22975,,,,,,,1.0,0.0,0.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Kyle Karros H+R+RBI o1.5,691720.0,win,0.4040840800172255,0.4235,,,,,,,,,1.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Kyle Karros H+R+RBI o2.5,691720.0,win,0.2552597116813017,0.24925,,,,,,,,,2.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Kyle Karros TB o1.5,691720.0,win,0.3508592194366754,0.3595,,,,,,,1.0651627005051874,1.83,1.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Kyle Karros TB o2.5,691720.0,win,0.2003100461354888,0.192,,,,,,,1.0651627005051874,1.83,2.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Kyle Karros TB o3.5,691720.0,loss,0.1388032827976096,0.123,,,,,,,1.0651627005051874,1.83,3.5,0.5218166666666667,0.180327868852459,0.1065573770491803,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Cole Carrigg H o0.5,694249.0,win,0.5992309152674316,0.63175,,,,,,,1.0783892806244684,2.27,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Cole Carrigg H o1.5,694249.0,loss,0.2067208729529847,0.22525,,,,,,,1.0783892806244684,2.27,1.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Cole Carrigg 1B o0.5,694249.0,loss,0.445203352995964,0.48475,,,,,,,1.0783892806244684,2.27,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Cole Carrigg 2B o0.5,694249.0,win,0.1750398724082934,0.214,,,,,,,1.0473780206145786,1.18,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Cole Carrigg HR o0.5,694249.0,loss,0.0927716897331743,0.05725,,,,,,,1.0783892806244684,2.27,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Cole Carrigg R o0.5,694249.0,win,0.3094170403587444,0.27725,,,,,,,,,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Cole Carrigg RBI o0.5,694249.0,win,0.2554992018659203,0.242,,,,,,,1.0,0.0,0.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Cole Carrigg H+R+RBI o1.5,694249.0,win,0.3940519745540606,0.41975,,,,,,,,,1.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Cole Carrigg H+R+RBI o2.5,694249.0,win,0.2430406449630702,0.23925,,,,,,,,,2.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Cole Carrigg TB o1.5,694249.0,win,0.3470318399046742,0.3545,,,,,,,1.0783892806244684,2.27,1.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Cole Carrigg TB o2.5,694249.0,loss,0.1832677580101316,0.171,,,,,,,1.0783892806244684,2.27,2.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Cole Carrigg TB o3.5,694249.0,loss,0.1243619301995999,0.0975,,,,,,,1.0783892806244684,2.27,3.5,0.5066470588235295,0.1984126984126984,0.0952380952380952,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Hunter Goodman H o0.5,696100.0,win,0.598690364903178,0.621,,,,,,,1.206074450923595,6.48,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Hunter Goodman H o1.5,696100.0,loss,0.2054900034778776,0.21875,,,,,,,1.206074450923595,6.48,1.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Hunter Goodman 1B o0.5,696100.0,win,0.4199597767836367,0.4405,,,,,,,1.206074450923595,6.48,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Hunter Goodman 2B o0.5,696100.0,loss,0.1544519209151109,0.1515,,,,,,,1.1223463919672516,3.65,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Hunter Goodman HR o0.5,696100.0,loss,0.1524099130868164,0.16075,,,,,,,1.206074450923595,6.48,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Hunter Goodman R o0.5,696100.0,loss,0.3440972989236586,0.327,,,,,,,,,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Hunter Goodman RBI o0.5,696100.0,win,0.2976183457965675,0.31025,,,,,,,1.0,0.0,0.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Hunter Goodman H+R+RBI o1.5,696100.0,win,0.4574017467248908,0.4415,,,,,,,,,1.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Hunter Goodman H+R+RBI o2.5,696100.0,loss,0.3093544040761337,0.29375,,,,,,,,,2.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Hunter Goodman TB o1.5,696100.0,loss,0.3601888274399344,0.3725,,,,,,,1.206074450923595,6.48,1.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Hunter Goodman TB o2.5,696100.0,loss,0.2356611875816174,0.23875,,,,,,,1.206074450923595,6.48,2.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Hunter Goodman TB o3.5,696100.0,loss,0.1933386444727941,0.183,,,,,,,1.206074450923595,6.48,3.5,0.6888930379746837,0.3053435114503817,0.0763358778625954,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Willi Castro H o0.5,650489.0,win,0.5268656897454196,0.529,,,,,,,1.1053004533112558,3.15,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Willi Castro H o1.5,650489.0,loss,0.1546453606545718,0.152,,,,,,,1.1053004533112558,3.15,1.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Willi Castro 1B o0.5,650489.0,win,0.4109453679640606,0.40025,,,,,,,1.1053004533112558,3.15,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Willi Castro 2B o0.5,650489.0,loss,0.1422015792884358,0.11225,,,,,,,1.0614040710943338,1.64,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Willi Castro HR o0.5,650489.0,loss,0.1049871098294845,0.08925,,,,,,,1.1053004533112558,3.15,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_r,Willi Castro R o0.5,650489.0,win,0.3038924360051793,0.238,,,,,,,,,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_rbi,Willi Castro RBI o0.5,650489.0,loss,0.2353143597789922,0.2225,,,,,,,1.083034365996374,2.77,0.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Willi Castro H+R+RBI o1.5,650489.0,win,0.3452612405283193,0.34325,,,,,,,,,1.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hrr,Willi Castro H+R+RBI o2.5,650489.0,loss,0.2274141269706104,0.19725,,,,,,,,,2.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Willi Castro TB o1.5,650489.0,loss,0.2681595214638091,0.26875,,,,,,,1.1053004533112558,3.15,1.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Willi Castro TB o2.5,650489.0,loss,0.1477531085079267,0.13675,,,,,,,1.1053004533112558,3.15,2.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_tb,Willi Castro TB o3.5,650489.0,loss,0.1261458019671844,0.101,,,,,,,1.1053004533112558,3.15,3.5,0.5459861842105265,0.296875,0.078125,2.5,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Troy Johnston H o0.5,687859.0,loss,0.5350549691123414,0.5555,,,,,,,1.0045865791648374,-0.17,0.5,0.3892071428571429,0.1208791208791208,0.1318681318681318,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_h,Troy Johnston H o1.5,687859.0,loss,0.1739952161695465,0.16625,,,,,,,1.0045865791648374,-0.17,1.5,0.3892071428571429,0.1208791208791208,0.1318681318681318,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_1b,Troy Johnston 1B o0.5,687859.0,loss,0.437735577257887,0.456,,,,,,,1.0045865791648374,-0.17,0.5,0.3892071428571429,0.1208791208791208,0.1318681318681318,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_2b,Troy Johnston 2B o0.5,687859.0,loss,0.142139935951758,0.112,,,,,,,0.9940314368464028,-0.58,0.5,0.3892071428571429,0.1208791208791208,0.1318681318681318,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
2026-07-24,823759,COL @ MIL,batter,batter_hr,Troy Johnston HR o0.5,687859.0,loss,0.0906613542112755,0.0555,,,,,,,1.0045865791648374,-0.17,0.5,0.3892071428571429,0.1208791208791208,0.1318681318681318,0.0,3.217,101.0,1.0,1.00721134,3.526,4.15810341381741
